x,y,c
960540,408856,23
895505,491867,9
31525.6,621509,5
403607,887173,18
637928,254891,8
310617,772393,25
383709,513504,6
736015,442183,9
928861,601825,0
208045,580187,6
476516,890072,11
815210,875484,13
479720,724509,14
606098,610645,3
882504,605029,0
541307,305612,8
237190,726432,25
223792,674947,25
267159,360179,28
949248,721580,0
501083,858180,11
447401,869533,14
114933,821558,21
156804,758507,21
705710,814295,13
111209,810327,21
11230.8,542467,5
642537,53834.7,4
210944,290231,27
249184,87221.9,29
12878.8,224281,24
259865,589892,6
884610,580126,0
473495,595904,2
137425,346568,16
894223,928556,7
756554,496597,9
136235,902646,17
502915,697317,14
168462,745293,21
526902,394635,20
930631,298563,23
149236,835078,17
103885,568010,5
208563,579669,6
87893.3,699881,21
72634.1,13916.4,12
142155,127262,12
685995,882046,13
826228,49592.6,4
503952,602435,2
434980,224036,15
471267,678579,2
207648,377911,28
962432,528214,0
807764,521409,9
438398,142705,15
59724.7,176672,24
116367,778893,21
302957,166112,27
817743,4394.67,4
117679,244911,24
981445,491256,23
710227,646901,3
231269,600970,6
43519.4,660939,5
488021,659322,2
988708,794763,7
49989.3,500290,16
478408,37965,22
949339,992767,7
988403,332560,23
855251,477523,9
784661,718986,10
460768,957213,11
376629,879635,18
284158,126530,29
632954,67445.9,22
762505,527207,9
175695,817408,21
41901.9,887356,17
92135.4,509903,5
595874,683493,3
818171,923032,13
360515,770867,14
376690,486709,6
85482.3,185492,24
126041,176489,24
686636,562151,1
908933,967376,7
177801,650563,5
119907,648061,5
878842,783471,10
851833,686483,10
667531,471145,1
64546.6,871822,17
696066,198187,8
768883,756584,10
843348,601032,9
656972,611957,3
858394,137272,19
566912,814417,11
283792,741935,25
763359,427870,9
460921,428846,20
378796,356334,28
835170,961791,7
611164,944273,11
23133,213019,24
541337,419691,20
301828,276009,28
842341,232643,26
953581,422285,23
325541,266060,15
881100,222755,19
334361,210303,15
712058,209449,26
574877,222571,8
873104,963622,7
194922,463301,16
450636,104038,22
908017,337901,23
697745,940947,13
836787,399274,23
413984,178411,15
642293,8758.81,4
749168,623188,10
538926,136906,22
880856,4882.96,19
94119.1,233589,24
119572,369213,16
400281,37598.8,29
927976,685171,0
412702,649159,2
723319,943083,13
92257.5,286325,24
797418,733268,10
602954,6714.07,22
852748,710379,10
316507,427290,28
148442,93264.6,12
894345,244118,26
696799,47639.4,4
373760,260994,15
975951,73030.8,19
111606,809503,21
853999,995819,7
750389,9033.48,4
475356,475082,20
203803,393323,28
370373,688925,14
128880,152532,12
636952,706168,3
587512,725028,3
334605,589709,6
728233,850734,13
849239,146580,19
460952,590045,2
560564,62837.6,22
380657,345775,28
293588,560350,6
745140,724143,10
389264,317637,15
251076,260475,27
411390,827784,14
808039,740715,10
141179,250740,24
605243,194342,8
224219,781610,25
628254,747581,3
250038,220771,27
533006,525193,2
789239,427717,9
554460,809565,11
609729,285745,8
32899,821619,21
570177,332072,8
316813,912961,18
165166,934599,17
364391,773553,14
6103.7,454726,16
446394,588122,2
278726,844172,18
73702.2,46235.5,12
58259.8,212500,24
759209,846767,13
903104,692801,0
600177,964537,11
16815.7,51454.2,12
61006.5,589648,5
92165.9,561846,5
868313,433241,23
348674,310099,28
728965,141484,4
881222,956328,7
773125,518.815,4
867489,655232,0
326365,68788.7,29
66957.6,975768,17
963683,469558,23
7293.92,871029,17
907102,937529,7
919980,667135,0
832179,965758,7
480819,282968,15
165563,166051,27
359233,90151.7,29
113987,864956,17
103702,598041,5
88869.9,630360,5
621601,127201,22
5676.44,489425,16
66316.7,441542,16
266671,177282,27
955870,568194,0
206397,977660,17
433638,373302,20
516099,702414,14
374157,502426,6
789727,234107,26
155339,662832,5
976959,948332,7
990783,548204,0
311686,365368,28
366619,606006,2
333964,680227,25
980377,951476,7
61311.7,508957,5
261330,663839,25
322459,394421,28
686453,85116.1,4
860195,460799,9
318735,204810,27
173101,216468,27
911527,379681,23
316752,7995.85,29
164922,131962,12
152684,144871,12
920194,216987,19
942473,372662,23
850276,175848,19
856716,296884,26
186316,818049,25
34882.7,673513,21
824152,135075,19
410077,312449,15
415662,656209,2
735191,811274,13
388256,845088,14
232459,572436,6
875027,427046,23
165349,684133,25
909543,156713,19
524339,387951,20
559313,106082,22
51850.9,139439,12
574236,706076,3
129673,816218,21
228004,125614,27
741966,568224,9
964293,756188,0
932310,259835,23
841639,202124,26
18616.3,548235,5
236915,892697,18
441206,505539,2
430036,845058,14
620838,442274,1
189428,853816,17
722129,358592,26
923643,78554.6,19
874966,357738,23
989746,276711,23
330546,529069,6
978790,407727,23
343822,373913,28
854091,640980,0
403150,926450,18
328318,559618,6
899594,442854,23
453627,190497,15
563860,18646.8,22
689108,31342.5,4
126682,870510,17
330393,115390,29
800195,411725,9
757042,976043,13
461165,784082,14
104587,774621,21
967009,306497,23
321696,457595,6
972472,492111,23
753899,241127,26
73091.8,988495,17
30823.7,606372,5
194128,143223,27
746422,950499,13
7507.55,7141.33,12
837092,706046,10
909665,590045,0
308512,733940,25
861415,201025,19
657002,743522,3
299448,864376,18
608295,18067,22
501816,224555,15
274575,453169,28
355602,169988,15
136814,471236,16
553819,733421,3
20233.8,386090,16
970336,799402,7
67476.4,878658,17
446974,884060,11
256111,36286.5,29
604663,880367,11
875271,527390,9
682608,304056,8
199408,554704,6
943175,359020,23
997009,882199,7
977935,189428,19
115085,82277.9,12
441572,125523,22
814020,833766,10
443373,685110,14
408612,233558,15
173101,688406,25
738151,300272,26
449477,204932,15
650533,761711,3
879788,304117,26
682516,464003,1
339366,847194,18
63814.2,936735,17
635121,967956,11
698416,423597,1
643269,562334,1
505631,667501,2
24536.9,172308,24
59358.5,544053,5
951140,228706,19
474105,899564,11
249428,839167,18
573870,284707,8
99856.6,292917,24
171972,319040,24
61372.7,332133,24
407605,787469,14
831080,130619,19
158147,895169,17
932646,955412,7
196966,5615.41,12
575854,784600,3
618305,291055,8
369274,844722,18
734764,655416,10
522843,235725,15
785760,675802,10
773186,657613,10
9216.59,770501,21
625660,863765,11
544389,967437,11
758995,968535,13
878140,141850,19
706015,253395,8
744011,39216.3,4
332408,775170,25
158727,423231,16
308786,2563.55,29
260018,920103,18
836299,22736.3,19
414899,183905,15
465499,688955,14
328776,520127,6
70162.1,551622,5
222968,690237,25
21820.7,650777,5
188910,913114,17
490310,375500,20
197211,696677,25
686239,738365,3
561296,706565,3
895657,695486,0
556383,27955,22
455336,692801,14
997528,531388,0
506760,557146,2
512436,233619,15
572497,307566,8
629292,181341,8
843196,556017,9
262978,95706,29
675985,29786.1,4
349010,434706,28
306284,498550,6
868282,271706,26
292642,157170,27
953612,88381.6,19
873012,424024,23
794214,853145,13
333659,286752,28
282205,236549,27
807642,894375,13
402875,121494,29
748527,171972,4
879482,324259,23
797021,957579,13
171300,282907,27
993347,644368,0
215369,8087.41,29
416059,691336,14
920133,462264,23
470016,755425,14
993011,354411,23
329569,732871,25
833247,738548,10
592181,796136,3
575304,406995,1
136509,701529,21
549638,502304,1
634602,349071,8
62501.9,654744,5
263283,920011,18
109073,916868,17
21607.1,30427,12
50965.9,431410,16
811975,340709,26
32044.4,763970,21
211829,77364.4,12
605029,777886,3
769860,83620.7,4
316019,455733,6
834315,437574,9
472762,798822,14
486709,491531,20
629048,493789,1
233039,516953,6
77578.1,44618.1,12
825709,108982,19
481643,156743,22
76174.2,241676,24
316050,950041,18
894589,491806,9
658620,697806,3
185553,591235,5
693777,860469,13
762902,252358,26
691855,832881,13
243507,257912,27
830378,677938,10
72237.3,247841,24
655232,801508,3
532579,590045,2
864956,656819,0
944884,317148,23
63386.9,780999,21
364940,474319,6
793115,381603,26
97567.7,472823,16
154881,935209,17
357402,314005,28
266823,457472,6
567156,954527,11
341594,879727,18
208411,758995,25
888607,945006,7
952879,49806.2,19
105319,843989,17
133183,344157,16
530808,70131.5,22
583300,89114,22
122929,312021,24
613361,692068,3
711905,241035,26
512986,520310,2
901212,422987,23
617359,436476,1
560350,902676,11
755516,470016,9
702780,912778,13
947661,522752,0
397748,260445,15
658956,697348,3
44251.8,877590,17
871212,41413.6,19
472396,404553,20
830531,346385,26
547990,141484,22
689566,251320,8
874477,865596,7
515915,403912,20
428419,508377,2
404340,948363,18
163884,133305,12
840327,268288,26
394604,680044,14
134953,836207,17
742851,169469,4
816675,336100,26
249947,121555,27
444319,55238.5,22
503006,445967,20
527970,12451.6,22
970458,655202,0
229163,525987,6
780084,539659,9
389721,51515.2,29
542680,63905.8,22
331034,263100,15
145665,815271,21
898434,633168,0
342845,486282,6
524155,316446,8
68666.6,227058,24
772820,82430.5,4
338115,883114,18
36469.6,495437,16
976928,771294,7
894131,637806,0
891293,357982,23
260414,532609,6
750359,619984,9
950987,174230,19
450575,612629,2
809015,843013,13
177313,467757,16
196051,287912,27
904996,317850,23
574145,535691,1
404859,122898,29
219947,648457,25
887387,682241,0
943052,833094,7
914426,873501,7
149297,24781,12
805689,999023,13
829127,555223,9
54078.8,660512,5
174444,891354,17
884060,452864,23
673544,824244,13
659017,588702,1
813959,20325.3,4
995117,967772,7
73854.8,646138,5
790735,806513,10
821345,966918,13
564318,376904,20
195593,525620,6
126774,286538,24
140812,852809,17
327860,696371,25
623646,770562,3
32349.6,537553,5
818079,355327,26
225471,783380,25
808893,641743,10
844478,779412,10
272286,307596,28
208930,160619,27
767418,5096.59,4
400342,612140,2
835902,816248,10
248329,287942,27
187201,641804,5
341380,710410,25
968017,303110,23
316355,62440.9,29
599963,872799,11
223579,574602,6
48036.1,376934,16
632588,828303,11
773064,654317,10
965880,869747,7
155675,941404,17
948881,677725,0
978881,800073,7
667592,383831,1
743248,445662,9
156743,324107,24
297098,486679,6
326548,136113,29
607013,684011,3
998657,328715,23
606586,698813,3
488327,667409,2
63722.6,50019.8,12
163518,962249,17
422834,769616,14
358898,43092.1,29
738243,652791,10
548875,481979,1
237465,673452,25
411115,600360,2
868740,200049,19
969787,106937,19
515946,226691,15
16602.1,970672,17
536058,55635.2,22
96469,470809,16
9674.37,852992,21
134526,409070,16
722709,376690,26
901822,835047,7
538957,69032.9,22
587909,961394,11
608448,737358,3
399670,842982,14
902493,347850,23
959319,500259,23
8453.63,144963,12
955504,95980.7,19
70680.9,514603,5
636982,162023,8
360271,855281,18
950713,333445,23
317942,332255,28
42298.7,214850,24
165716,892300,17
81362.3,497116,16
450880,432905,20
570544,889950,11
294290,680136,25
73488.6,461898,16
788293,250923,26
275338,206885,27
54139.8,691733,21
94912.6,713675,21
49592.6,114444,12
829035,324320,26
436750,521928,2
646290,755547,3
807642,151250,4
789117,447371,9
441786,290292,15
211524,524125,6
661946,165288,4
703116,822779,13
888272,780572,10
449324,596606,2
789300,140355,4
82125.3,853328,17
618244,222297,8
206885,470229,6
27314.1,526627,5
775140,862606,13
499527,121708,22
137394,695151,21
147588,967071,17
774651,541490,9
133061,47456.3,12
201941,142155,27
474288,619190,2
985443,607318,0
672201,777612,3
837733,186560,19
505051,728965,14
987426,707419,0
658956,714377,3
73183.4,88808.9,12
689840,612873,3
323771,97903.4,29
284585,972686,18
372295,354381,28
24262.2,704428,21
345805,129246,29
980010,48646.5,19
487747,352763,20
613941,821314,11
145756,69460.1,12
742454,474593,9
105869,977905,17
865139,309610,26
608600,296762,8
105075,366344,16
563524,630573,3
459304,221229,15
114292,392376,16
154851,269753,24
418409,304666,15
766686,180609,4
921873,165075,19
506088,212043,15
154393,57802.1,12
855678,97232,19
765954,138768,4
634846,364360,8
802728,648366,10
754234,380291,26
697958,533769,1
481216,222297,15
760369,619404,9
119419,811121,21
702261,274056,8
725303,709922,10
587237,611377,3
971404,730491,0
119266,50599.7,12
643208,113895,4
62746.1,184545,24
648152,696463,3
406293,973205,18
949644,254219,23
283670,932402,18
637104,268990,8
267434,840632,18
532640,797082,14
84200.6,167150,24
440077,78188.4,22
684042,562090,1
487686,117008,22
559526,959166,11
127567,831538,21
876858,759789,10
356304,613819,6
974090,810694,7
738792,417127,9
730705,84200.6,4
976470,890896,7
835932,746025,10
183538,758873,25
713828,274148,26
850337,701163,10
418378,98574.8,29
802545,579516,9
822169,491653,9
435865,66896.6,22
510117,776727,14
241981,728751,25
580523,963713,11
268593,479476,6
675039,289254,8
798944,231391,26
631489,461867,1
319559,585528,6
803247,311930,26
893490,713065,0
943663,651112,0
495956,265725,15
234077,76296.3,29
824396,358440,26
170110,838862,17
690634,512345,1
232948,361980,28
463942,59724.7,22
188604,155828,27
286477,11810.7,29
102664,373699,16
48677,910184,17
354534,699698,25
522477,838832,11
711051,284433,26
721915,699850,10
498184,672903,2
626881,167730,8
715445,725852,10
984558,569689,0
197394,45869.3,12
124607,408124,16
266152,6897.18,29
710379,479659,1
356670,776910,14
224555,670003,25
469405,342845,20
882046,648122,0
624256,119755,22
693319,965880,13
391369,874569,18
703909,617603,3
678518,50752.3,4
121189,54780.7,12
884426,760613,10
248207,104221,29
914579,345927,23
987548,335887,23
16968.3,122745,12
290689,286325,28
562517,339854,8
430677,696371,14
388073,125950,29
491684,688864,2
768548,897641,13
129551,721152,21
107974,974853,17
579577,319742,8
670461,630696,3
202673,170171,27
725974,106906,4
692007,214454,8
998169,888180,7
530961,129307,22
886868,364727,23
531999,45045.3,22
231178,554949,6
410810,741417,14
996918,427656,23
494308,949767,11
843837,187353,19
943236,923734,7
681173,284555,8
419141,239753,15
669546,518357,1
65828.4,977966,17
312876,28901,29
128788,139073,12
915738,862850,7
633534,499039,1
396283,757347,14
403912,213752,15
860103,454665,9
454146,488937,20
84444.7,852931,17
555315,647023,3
760094,246559,26
685690,82033.8,4
612934,434614,1
247932,16235.8,29
6164.74,204352,24
500870,787835,14
930784,253700,23
732841,728019,10
50813.3,626179,5
425733,657552,2
309946,819147,18
143651,767907,21
143803,518754,5
258156,280862,27
214728,32166.5,12
13977.5,920743,17
405744,561388,2
972839,18982.5,19
211890,112522,27
671346,117832,4
270486,688894,25
518632,380200,20
203223,96285.9,12
664632,67659.5,4
828089,825404,10
915036,944365,7
761711,687887,10
881039,825617,7
99215.7,799310,21
553453,742363,3
852168,746239,10
508377,459731,20
772790,971404,13
109989,496933,16
718345,187445,4
499771,468307,20
437330,607044,2
975768,631245,0
216712,584521,6
696127,105655,4
838069,523789,9
610889,450972,1
379467,245369,15
263375,272500,27
190435,45564.1,12
728843,406751,1
486496,51210.1,22
600452,126713,22
81698,794794,21
716971,842677,13
429121,835231,14
373760,71413.3,29
991394,353618,23
199530,137761,27
645619,584094,1
835444,276009,26
962462,325632,23
149632,645802,5
410352,242714,15
80690.9,386822,16
453932,829157,14
456374,340617,20
757927,403729,26
400952,583239,2
906491,953215,7
352977,572527,6
822871,663320,10
388958,636128,2
52003.5,208167,24
612964,842311,11
877102,923734,7
952208,124027,19
498825,501236,20
919675,999207,7
845637,424970,23
890469,464370,23
623341,668813,3
316233,768731,25
581927,785791,3
194403,914670,17
299661,96804.7,29
141697,17120.9,12
684683,835780,13
721061,201331,4
498428,460036,20
359752,658101,2
136326,519913,5
402234,931394,18
285867,111850,29
686239,608448,3
545640,656484,3
642781,443525,1
254555,155705,27
421918,699057,14
274545,829646,18
64272,255135,24
917295,729362,0
396283,946745,18
231422,198309,27
250771,761162,25
94576.9,533341,5
929319,94058,19
611347,502091,1
652730,340983,8
828242,134861,19
216590,822871,25
364910,45625.2,29
305338,530259,6
850887,78157.9,19
44984.3,547716,5
677084,943144,13
517777,412702,20
143864,332987,16
244331,195898,27
236579,403394,28
189001,889676,17
614185,111942,22
781762,879910,13
577990,337565,8
907224,982238,7
421613,588610,2
904965,868709,7
277139,70009.5,29
488449,823115,14
987701,546861,0
240364,764153,25
281259,434339,28
110935,494217,16
217505,493423,6
252876,288766,27
155217,34974.2,12
701651,366100,26
965728,264473,23
972930,590930,0
525132,956572,11
730552,95645,4
277718,657399,25
397443,474075,20
500107,701376,14
69856.9,938200,17
437788,119602,22
471053,455885,20
354198,636799,2
73702.2,530290,5
354808,24964.1,29
53437.9,63814.2,12
249153,733726,25
534684,799738,14
317423,569323,6
779321,273171,26
279427,877163,18
673879,158238,4
649251,816645,3
217139,494156,6
620746,530503,1
820063,634175,10
296121,926664,18
233283,13702.8,29
63417.5,34424.9,12
934782,100467,19
875851,95309.3,19
966979,299051,23
711722,321909,26
639271,254921,8
222266,239662,27
323130,68422.5,29
130467,330332,24
899777,508347,9
954985,957732,7
389172,536027,2
720176,892453,13
27008.9,437391,16
104984,795343,21
681570,736625,3
601825,386578,1
146641,958129,17
329203,350749,28
628834,336924,8
792993,928526,13
796472,876125,13
743095,248421,26
197333,839167,17
955748,385022,23
807001,970519,13
904599,513016,9
65462.2,583728,5
498581,991272,11
121281,266671,24
978973,375378,23
253456,456801,6
312693,852901,18
710746,655293,3
617054,41077.9,22
613941,709311,3
924589,114078,19
242592,512833,6
577410,453291,1
90517.9,793481,21
345561,72908.7,29
655751,480697,1
623859,581011,1
150060,623218,5
400342,25269.3,29
301035,58442.9,29
729759,263771,26
294900,164586,27
814753,118473,4
802271,168035,4
119999,144597,12
61555.8,762535,21
844813,995849,7
293893,344676,28
182501,721793,25
412061,110263,29
728233,513749,9
192480,711203,25
779626,51026.9,4
923826,267495,23
739006,311930,26
157018,391736,16
991485,129673,19
684896,633656,3
126988,518815,5
395215,521165,2
822291,493118,9
300516,282418,28
723685,372662,26
971862,506302,23
900510,56032,19
916990,564135,0
494888,39979.2,22
275094,695608,25
704611,728660,3
669607,381451,1
822169,412732,9
297494,113102,29
345439,839625,18
460738,45686.2,22
793939,164769,4
887478,413282,23
436506,896970,11
473983,119236,22
287759,850032,18
627827,712455,3
83162.9,718131,21
330973,150273,29
124516,322153,24
497665,453810,20
522629,460250,20
297250,706900,25
76601.5,258370,24
973388,961791,7
445265,582324,2
442885,615802,2
10437.3,67629,12
725700,841914,13
528886,269997,8
164617,812647,21
945280,965087,7
568468,882992,11
217139,354778,28
975555,709738,0
309091,493545,6
815699,617115,9
273568,258339,27
968566,487655,23
173315,273690,27
703146,194403,4
141789,993835,17
860012,217109,26
746757,264016,26
30427,728294,21
644124,754601,3
19592.9,216803,24
911100,311594,23
680319,767785,3
48799.1,122501,12
392773,554125,2
78432.6,275338,24
170965,53071.7,12
38209.2,426435,16
722221,94485.3,4
152287,502701,16
897794,210364,19
608173,282388,8
973998,6073.18,19
873470,941008,7
221015,542558,6
430433,846614,14
375469,125370,29
331736,665029,25
55146.9,571856,5
709281,812616,13
970611,90853.6,19
925260,101718,19
116611,490616,16
63448,684011,21
98880,650136,5
547838,733482,3
485977,176550,15
464766,353587,20
704855,47242.7,4
286630,560961,6
640614,928678,13
764611,520432,9
883267,896390,7
410382,107395,29
614704,580279,1
839473,976165,7
567492,448042,1
930082,244667,19
442122,144993,15
887143,291604,26
766289,654225,10
513199,623280,2
538865,652455,2
904263,935240,7
255928,938475,18
32685.3,986785,17
181188,329417,28
876827,353984,23
133457,77303.4,12
531785,152409,22
735893,783166,10
715018,48921.2,4
137700,99398.8,12
886471,939085,7
798273,342753,26
463179,175787,15
143895,608386,5
945952,823542,7
895260,215094,19
816553,702383,10
738670,435743,9
433424,606616,2
908658,611408,0
475906,653737,2
281014,30182.8,29
387432,870449,18
875607,500717,9
371380,476577,6
356243,489486,6
425764,507706,2
322153,146794,29
286447,54109.3,29
28351.7,641194,5
612690,104740,22
786523,84139.5,4
913846,402387,23
797784,78280,4
211005,459120,6
687582,690054,3
874172,579546,0
670339,556413,1
100345,13428.1,12
195837,8270.52,12
728751,839412,13
243751,658467,25
142247,486282,16
262246,981384,18
517869,560137,2
218085,133152,27
274148,481613,6
461531,746818,14
855586,979888,7
236122,813532,25
613117,358287,8
806513,154607,4
112308,269936,24
460219,521836,2
350291,140049,29
188757,161229,27
717093,977569,13
791589,867214,13
718101,748314,10
603290,256966,8
109409,368450,16
138554,341746,16
810327,337962,26
811884,582873,9
373455,701682,14
639821,622059,3
537645,18463.7,22
602680,893246,11
84749.9,966887,17
248970,481826,6
498611,740562,14
301492,19989.6,29
401105,115879,29
586810,222327,8
48310.8,630268,5
691397,995544,13
929014,319681,23
467177,26429,22
345195,551744,6
996582,489731,23
396527,281991,15
3112.89,142705,12
657979,179479,8
87282.9,717795,21
664266,140843,4
699393,306131,8
713309,361827,26
561327,475112,1
105289,989074,17
437208,301157,15
365886,56520.3,29
859004,455245,9
885617,545427,9
758293,73549.6,4
372021,620045,2
67323.8,507279,5
176000,7202.37,12
353587,297525,15
547899,731468,3
570299,989044,11
827265,615833,9
163640,804041,21
93997,732414,21
200568,872219,17
538957,966521,11
996246,776666,7
366619,664296,2
49806.2,755669,21
54170.4,593341,5
68178.4,121464,12
878109,784143,10
593402,443068,1
410382,860988,14
376843,916746,18
806574,839991,13
285470,241554,27
778527,694388,10
308359,349162,28
796991,887509,13
281625,636982,25
921110,177404,19
388073,42542.8,29
334239,928739,18
444014,502609,2
800775,552080,9
580126,185461,8
469893,154363,15
286538,497208,6
370495,649281,2
41840.9,363781,16
183477,70986.1,12
15472.9,808771,21
76448.9,282510,24
739708,504685,9
160161,293924,24
321970,900174,18
105472,635701,5
832636,838282,7
265389,287790,27
82918.8,413343,16
907376,176275,19
229347,282785,27
498062,835292,14
626240,887417,11
24323.3,125248,12
225684,160283,27
703635,515824,1
716758,447859,1
758019,14771,4
628193,648213,3
828150,975188,13
919218,122623,19
705679,365062,26
270425,873898,18
994537,267464,23
494339,941343,11
697012,11658.1,4
327982,57618.9,29
182287,50538.7,12
484390,473861,20
162267,114444,12
338664,611103,6
792291,916196,13
144536,964934,17
463546,379254,20
333872,596759,6
877102,636341,0
375927,720298,14
220008,524033,6
987823,455245,23
319071,606525,6
317270,901456,18
158696,519944,5
190191,406140,16
736595,267953,26
750633,384442,26
521836,639546,2
949309,429243,23
400189,789270,14
477981,839839,14
561998,842555,11
31189.9,231849,24
939879,789148,7
324900,689169,25
156560,530808,5
241737,108829,29
124271,381634,16
927213,94821,19
72542.5,203803,24
757012,101382,4
493881,324442,20
957060,639576,0
912900,45564.1,19
409284,360973,20
128452,552477,5
945036,851344,7
275796,974731,18
334117,124424,29
330943,877041,18
353923,230293,15
158208,188421,27
884915,206915,19
508377,132389,22
60762.4,934050,17
134617,731986,21
221442,418500,28
31403.5,551134,5
903348,777276,7
342570,124760,29
478591,810755,14
353557,648824,2
447401,701956,14
805933,574389,9
920988,159886,19
171422,399976,16
630848,374889,8
127537,809656,21
990722,592425,0
907407,986297,7
441084,67903.7,22
81972.7,64210.9,12
653523,759423,3
295480,898221,18
281838,478042,6
140202,241676,24
950285,466231,23
352367,671529,25
185705,643086,5
456862,793695,14
159581,163121,27
514115,39674.1,22
528642,609149,2
351939,342021,28
478225,203925,15
220283,783654,25
402509,6530.96,29
817774,576281,9
625141,278146,8
726585,60029.9,4
302408,190069,27
82461,458113,16
275704,923246,18
427229,489273,20
284402,99856.6,29
761589,263253,26
732292,523423,9
468398,784478,14
250313,499374,6
628590,492843,1
737297,700827,10
933927,202734,19
515732,746513,14
536088,184973,22
835200,505570,9
384259,600177,2
317454,754143,25
518265,658162,2
189398,310862,27
30732.1,371166,16
416669,296396,15
606586,217292,8
260750,819575,25
325327,54231.4,29
453993,317026,15
389386,854183,18
253395,88106.9,29
247993,884732,18
212806,395550,28
847102,473067,9
734519,974578,13
72267.8,76204.7,12
447066,28443.3,22
493759,673086,2
334086,916379,18
890988,111667,19
429640,880520,14
356883,618458,6
931242,444746,23
682608,825678,13
877895,663503,0
826014,27863.4,4
232765,341533,28
200171,558641,6
412122,797906,14
901914,814356,7
150853,844966,17
463515,164953,15
203803,513962,6
877407,406507,23
885708,810205,7
136387,155614,12
969237,548906,0
981048,282907,23
119297,231635,24
569536,756920,3
965270,95400.9,19
14862.5,750572,21
227271,32532.7,29
790979,166356,4
143345,158940,12
517716,498703,20
914060,528520,0
225013,787378,25
117862,979156,17
484878,959319,11
178350,471023,16
420850,723289,14
105075,672048,5
176092,5371.26,12
15076.1,77394.9,12
572069,312876,8
489425,749321,14
42237.6,18555.3,12
759545,953307,13
108768,987793,17
172521,670522,25
302683,856929,18
480697,313974,20
142918,233467,24
361980,84963.5,29
204169,754601,25
329417,410718,28
48524.4,935301,17
955870,919340,7
492630,684103,2
248146,568590,6
957854,890103,7
178838,967009,17
129093,213019,24
947935,741600,0
454909,765526,14
626972,135777,22
781091,385876,26
559496,992004,11
247566,287484,27
376537,10132.1,29
120518,662770,5
864467,799371,10
99063.1,937651,17
313883,883938,18
459700,445814,20
512467,606220,2
801111,941710,13
341990,920194,18
756127,224860,26
131352,506027,5
468581,830256,14
620380,594165,1
518052,873470,11
736045,480239,9
938383,352794,23
494430,75777.5,22
641438,126469,4
342143,90243.2,29
552538,26734.2,22
270394,707785,25
709922,770775,10
191473,30793.2,12
107730,102481,12
492477,235725,15
788903,579730,9
494675,450819,20
251808,225410,27
877773,946471,7
244850,523515,6
97872.9,448256,16
108890,576861,5
566149,370739,20
621662,285653,8
979522,644856,0
414258,774468,14
840480,706778,10
104404,617725,5
983154,247261,19
940306,313883,23
973937,620624,0
602618,563066,1
693228,500992,1
494644,832423,14
360424,579791,6
983734,80965.6,19
859554,942656,7
271889,976318,18
584735,376293,8
488235,102451,22
276650,357830,28
840052,152959,19
587939,995544,11
857784,548967,9
524766,850032,11
542894,949034,11
585070,486831,1
207373,345042,28
478164,927122,11
599872,495499,1
891110,992584,7
172918,956755,17
987487,11810.7,19
684256,561907,1
310892,591449,6
365429,486404,6
641957,282083,8
261086,659871,25
250496,112522,29
663198,855312,13
18189,247871,24
466414,937559,11
204779,576495,6
372997,105625,29
321329,970641,18
808313,146825,4
778710,419599,9
791772,352794,26
825098,331278,26
471938,463607,20
897855,157628,19
199866,419172,28
16937.8,253700,24
508988,443068,20
364696,645131,2
817316,681082,10
854701,289132,26
693258,890866,13
416883,586749,2
754021,159581,4
40223.4,468551,16
323557,931486,18
443587,457015,20
485519,387036,20
717734,828425,13
755150,55452.1,4
516373,484024,20
885372,79714.3,19
501450,516984,2
940672,426038,23
890927,854427,7
345317,149083,29
239937,886593,18
762535,226905,26
135411,794885,21
14740.4,81392.9,12
423139,478683,20
437178,332347,20
42359.7,687155,21
690481,218451,8
637776,307566,8
773095,80599.4,4
979888,872219,7
387951,969390,18
978362,349406,23
563494,432478,1
838313,300363,26
125858,485702,16
819178,642384,10
894986,295419,23
229347,683218,25
954375,830317,7
853969,904477,7
653584,295297,8
93081.5,303842,24
758995,172002,4
809442,75045,4
9247.11,776452,21
369304,141484,29
871090,36591.7,19
738884,686728,10
160192,311563,24
889889,466781,23
16205.3,145756,12
301950,473220,6
117924,502609,16
147893,564135,5
631703,875332,11
937376,120090,19
815088,354045,26
99978.6,737144,21
84353.2,863735,17
333995,564104,6
316233,999420,18
658223,253639,8
820307,802179,10
107364,747795,21
413953,62807.1,29
27497.2,386303,16
977081,937681,7
87405,235176,24
390484,436445,20
545213,205115,8
490371,320261,20
123692,595447,5
226875,755242,25
178716,278451,27
226020,325602,28
814600,959990,13
40681.2,350139,16
337718,938139,18
168554,484176,16
66408.3,659688,5
33265.2,961211,17
156804,265328,24
197638,148320,27
889065,348827,23
728233,991455,13
905576,453780,23
483779,28687.4,22
333995,521134,6
782098,583300,9
681265,705557,3
34272.3,130680,12
981384,824793,7
148473,298379,24
41505.2,316874,24
420972,122868,29
881802,82766.2,19
877071,681997,0
732353,109226,4
220710,668142,25
359844,424207,28
328471,493820,6
168340,862758,17
200110,748894,25
585040,433393,1
86672.6,885708,17
820856,907498,13
775567,517991,9
316416,722709,25
349590,308023,28
170873,529435,5
779992,705893,10
727470,835566,13
79592.3,425947,16
382427,347026,28
67568,116001,12
717277,885769,13
695181,826411,13
352977,314707,28
987304,238990,19
614277,839228,11
584582,797662,3
297159,509629,6
257210,517594,6
678793,844752,13
223182,962127,18
