x,y,c
140538,554125,6
384838,502396,2
436262,211676,14
688162,368328,8
936247,704611,0
14282.7,798181,12
312876,147130,14
320200,900296,17
584552,673940,10
445906,454543,15
859218,705954,0
245796,978088,17
850490,164129,1
310862,853969,17
902829,774407,19
318491,341838,18
664113,258217,8
846889,337962,7
147160,56886.5,5
678671,191229,8
353038,918119,17
325541,837611,17
514267,809595,13
849605,110019,1
978484,836421,19
169164,443464,16
419416,755364,11
39185.8,445479,16
56062.5,922941,12
913236,71230.2,1
508469,712088,11
52400.3,549333,6
442824,207007,14
670980,879391,3
889523,964629,19
721793,786096,10
671041,437391,9
255989,594897,2
389813,912595,13
261330,715323,17
511093,160344,4
619465,403607,9
869350,24384.3,1
450972,354076,15
43733,557817,6
757805,561052,9
122349,629505,6
56917,925443,12
23560.3,826289,12
747703,380505,8
397961,579669,11
394818,999695,13
814600,378185,7
63844.7,754082,6
71108.1,310434,16
441755,434614,15
679525,646748,10
836726,863186,19
495437,334605,15
403150,20416.9,14
703665,775384,10
205298,234901,18
568529,698386,10
141209,236366,5
134861,973510,12
422620,800256,13
41901.9,431593,16
370830,24567.4,14
420881,819208,13
868679,110446,1
105838,523423,6
29206.2,988281,12
724937,290750,8
628468,368023,8
281320,454878,2
726005,919340,3
201300,807642,17
790368,428205,7
149510,818903,12
679037,62868.1,4
811945,62746.1,1
121433,427534,16
950560,59724.7,1
43427.8,24018.1,5
965117,926939,19
276284,195685,18
582659,862880,13
39002.7,723563,6
757775,206610,8
194830,106510,5
32990.5,226264,5
782891,308664,8
102725,536851,6
846339,525101,0
771355,744682,10
233497,425153,2
521592,189795,4
974975,506455,0
137822,138218,5
152135,756981,6
885250,80782.5,1
3875.85,902738,12
256172,556108,2
488388,239814,15
882565,752831,19
753471,534623,9
503647,687124,11
95492.4,854701,12
499222,620869,11
130436,583605,6
68544.6,207984,5
182165,407788,16
287301,256996,18
444014,861110,13
627461,600940,9
406995,203009,14
707175,998138,3
505020,110904,4
672140,871487,3
21515.5,13214.5,5
322886,656941,2
164617,854.518,5
518693,198096,4
968688,256722,7
132511,617756,6
448775,960601,13
529252,44526.5,4
342174,784906,17
814203,98330.6,1
944517,520707,0
577929,766442,10
113834,187506,5
169744,859127,12
594531,310831,15
292215,243294,18
534593,21973.3,4
546648,140629,4
556169,371380,15
100894,567064,6
115421,872372,12
519730,111026,4
281228,936674,17
619953,318552,8
594928,644978,10
614002,604511,9
472457,344554,15
407453,463210,2
799188,6561.48,1
349651,431867,2
73549.6,229438,5
619160,396985,9
800684,371227,7
390759,44770.7,14
948546,654866,0
595325,174169,4
282022,342357,18
78371.5,834681,12
406476,341380,15
910825,447798,7
511429,15991.7,4
130070,847835,12
228919,646962,6
919095,154332,1
835261,51881.5,1
786462,197363,8
354686,455092,2
321635,473922,2
94790.5,918058,12
186254,954375,12
879666,627583,0
794153,96896.3,1
872921,215705,1
251350,797967,17
527146,178076,4
200415,328562,18
977081,490463,7
862514,207160,1
245094,822443,17
425550,62837.6,14
64973.9,435926,16
607624,474532,9
86672.6,62318.8,5
359447,156499,14
819056,896481,19
883450,323527,7
30121.8,458388,16
61922.1,234870,5
575762,574602,11
631977,410566,9
894528,248848,7
640919,460585,9
816736,850215,19
492935,493118,15
7171.85,970458,12
874447,296335,7
427015,616901,11
653523,545061,9
779748,237129,8
108341,793146,12
127293,542497,6
176641,600543,6
848170,333720,7
460524,435072,15
986389,659444,0
88900.4,607624,6
933866,779748,19
862941,72206.8,1
419691,691580,11
9674.37,72939.2,5
81514.9,520585,6
973022,972350,19
580645,23590.8,4
602405,778680,10
430311,901791,13
485092,523270,11
550523,719047,11
629353,352794,8
174383,82583.1,5
873928,616749,0
233863,493759,2
891232,974578,19
869137,45503.1,1
100650,245247,5
364757,50386.1,14
832728,995483,19
739494,857570,3
313334,343059,18
530900,680624,11
95431.4,757866,6
146275,339824,16
72481.5,402326,16
621570,541063,9
799249,391888,7
867183,801599,19
133457,896329,12
605487,509415,9
833369,872311,19
348277,994842,17
316752,40040.3,14
45106.4,26917.3,5
938597,116214,1
582568,946104,13
497299,920499,13
253578,833247,17
861629,403119,7
771752,821284,3
244362,526841,2
500259,335.704,4
363079,898495,17
427412,479873,2
142766,712577,6
171667,171361,5
360240,562090,2
67903.7,875179,12
327403,620411,2
293435,410810,18
985565,222297,1
167272,956053,12
261483,601367,2
320078,572436,2
842891,97750.8,1
512192,227302,15
290506,159215,14
598376,590747,9
241829,547441,2
623524,624195,10
2685.63,951537,12
411115,602832,11
692068,330546,8
398602,857814,13
927335,378735,7
6866.66,306284,16
438520,157506,14
630299,887326,3
602252,792261,10
522538,459883,15
319071,812983,17
559404,675558,11
541795,852992,13
204627,933042,12
725547,632679,10
116581,883877,12
136357,71443.8,5
835688,210181,1
949461,614765,0
9643.85,662862,6
14709.9,60884.4,5
771996,756890,10
693960,947295,3
313272,194861,18
900723,534440,0
498825,152928,14
32868.4,232917,5
716575,144871,4
495071,577685,11
109714,399854,16
598407,192358,4
85177.2,675802,6
414167,227912,14
615467,308084,8
278451,127110,14
494247,184271,14
716391,891293,3
489792,370708,15
204993,923643,12
388043,413770,15
47792,628956,6
357494,29694.5,14
314859,879604,17
23072,100589,5
938231,843806,19
231239,740928,17
263802,133763,14
850551,809473,19
278756,398724,18
203681,744285,17
975524,980499,19
994385,114872,1
512528,697806,11
793.481,945280,12
606525,850337,3
481429,784204,13
569170,761620,10
302805,813959,17
208563,237861,18
379772,119205,14
75075.5,827906,12
238838,707816,6
869228,358226,7
501450,111911,4
870083,508957,0
961913,524827,0
612384,813044,10
825892,571245,0
361919,36896.9,14
709952,92532.1,4
839900,47639.4,1
300394,876370,17
750267,628040,10
259682,200171,18
595355,880551,13
173742,513657,2
650624,497513,9
178991,679159,6
431257,886380,13
519211,52827.5,4
150273,555956,6
784753,438887,9
161260,913419,12
103397,718802,6
826868,318522,7
211615,863948,17
278237,517624,2
256935,215522,18
761254,58534.5,1
498825,478591,15
319468,593310,2
903439,958129,19
75716.4,736259,6
100223,285440,16
960753,982788,19
402814,369366,15
28809.5,734306,6
725120,683950,10
119816,345592,16
365429,396802,18
198126,931089,12
914670,375317,7
851253,68849.8,1
93173,907102,12
782128,143254,1
261544,160039,14
313089,499680,2
803644,113193,1
552324,468703,9
677999,34119.7,4
587542,281320,15
293710,691336,17
487472,560930,11
619098,490585,9
635975,73946.3,4
199286,743400,6
620106,366619,8
667379,432051,9
170263,441603,16
506302,261513,15
127567,357097,16
384960,601184,11
721274,186132,8
470412,250740,15
198370,785485,17
839686,934721,19
685720,909970,3
601062,166082,4
705191,999969,3
710990,747642,10
633076,88290,4
866115,820460,19
215552,345561,18
382458,153874,14
653340,432814,9
773522,419355,9
372112,684713,11
926847,629292,0
26917.3,827082,12
486221,878994,13
172857,68147.8,5
389630,123478,14
998474,615772,0
626453,83590.2,4
183172,587756,6
278298,627155,2
934935,528764,0
925840,238716,1
210852,941954,12
662221,600085,9
650044,20966.2,4
377148,976196,13
475021,745476,11
790613,167333,1
175909,309641,18
44770.7,367443,16
800745,114414,1
634175,488845,9
763146,890042,3
189184,501389,2
870052,558061,0
256691,209296,18
390667,810938,17
862270,782830,19
60853.9,708304,6
423200,394299,15
566729,491348,9
629658,607685,10
905332,918577,19
350475,859096,17
701956,359050,8
576250,571978,9
698050,262917,8
6530.96,296060,16
836207,93081.5,1
251076,869594,17
286477,966796,17
865139,107578,1
999847,750755,19
708060,36072.9,4
573962,800653,13
521592,349712,15
991272,560686,0
298471,694693,17
766747,467971,9
76326.8,693899,6
851680,663259,0
371960,459822,2
896756,518296,0
691946,812403,10
818293,579485,0
541490,655812,11
650624,817103,3
230659,93569.8,5
37354.7,689535,6
669637,5798.52,4
37049.5,103519,5
377941,93844.4,14
818232,502487,9
231208,947966,17
922941,667409,0
158727,631947,6
709525,998230,3
209693,734458,6
969878,676260,0
252571,932035,17
179113,822901,12
182440,970367,12
2685.63,184515,5
13611.3,722190,6
178564,619007,6
752281,748070,10
340556,355052,18
602222,693838,10
373821,271828,18
980529,33448.3,1
122135,925321,12
133976,228950,5
322947,352702,18
978515,460707,7
156468,448500,16
252510,801111,17
382611,541093,2
313456,191046,14
330363,341746,18
32502.2,956420,12
624195,306345,8
385083,992676,13
103366,271737,16
618976,281137,8
540910,630543,11
429060,197211,14
122471,909940,12
509049,261544,15
827204,53407.4,1
303812,689840,17
486648,587756,11
882870,442732,7
11810.7,821039,12
716727,588366,9
693411,883816,3
889065,792505,19
225318,418989,18
46021.9,768395,12
797967,673757,0
292032,676717,2
883938,271920,7
414655,890286,13
816797,674306,0
386670,351878,15
570482,889950,13
172308,84261.6,5
906461,12695.7,1
586627,381939,15
893918,243812,1
441908,950224,13
348949,852992,17
593158,884945,13
608448,649922,10
886868,27741.3,1
875301,609668,0
549852,15930.7,4
774071,946074,3
355205,393811,18
357738,781182,17
90151.7,592914,6
238838,239723,18
557085,542894,9
402966,933164,13
683798,270791,8
225166,9643.85,5
431288,207190,14
876431,863765,19
187963,171300,5
300455,842372,17
358135,272164,18
889798,481613,7
10193.2,373730,16
514023,584613,11
873684,444044,7
282632,428083,2
788720,173223,1
981262,193152,1
42451.2,825861,12
129276,974853,12
996307,513199,0
696097,62898.6,4
144780,57496.9,5
302377,227943,18
374767,497543,2
853633,114994,1
834346,176763,1
624500,170263,4
605426,389355,15
463240,425886,15
423048,857326,13
638691,572375,9
122044,2197.33,5
534532,678488,11
449232,179632,14
529527,304514,15
473006,890103,13
616291,217078,8
184820,591815,6
225776,79622.8,5
138127,242622,5
970641,986999,19
238624,215644,18
215888,159734,5
207190,891629,17
162755,139836,5
911496,154973,1
107791,56093,5
825739,334880,7
348430,586840,2
459365,962065,13
463881,755028,11
814783,184332,1
39460.4,279855,16
921415,918455,19
942808,500137,7
370769,943907,17
629505,502670,9
668172,286630,8
279000,662770,2
251747,523698,2
460280,953063,13
327128,188543,14
131626,731101,6
355907,396954,18
710593,897305,3
241249,267281,18
333445,950163,17
99337.7,805780,12
888577,178014,1
117161,788324,12
571856,643086,11
498611,921781,13
208716,356975,18
18829.9,336436,16
32380.1,745506,6
364696,368267,18
635090,773797,10
363262,764550,17
36622.2,583941,6
514542,9888,4
871517,801721,19
74587.2,550737,6
205420,429701,16
406537,416150,15
80538.3,82430.5,5
552293,219825,4
178655,859279,12
105808,904935,12
612140,20142.2,4
610340,985534,3
423048,452651,15
986145,572497,0
523179,316874,15
43244.7,269601,16
159032,861049,12
74221,215827,5
169591,829981,12
975433,254280,7
938017,774560,19
442976,554216,11
651601,533250,9
649525,124088,4
901212,821863,19
559679,655263,11
393933,862850,17
811274,153264,1
251595,932463,17
995636,972930,19
642201,228858,8
345531,295419,18
969817,193518,1
403272,902676,13
156163,974731,12
321024,431043,2
305338,731559,17
167333,260598,18
882015,564653,0
99154.6,929685,12
74678.8,651234,6
635762,592792,9
883755,281014,7
663991,682882,10
297098,561663,2
337138,720573,17
316324,212897,18
828578,263802,8
199683,722251,6
90701,428877,16
720450,816614,3
475143,370434,15
122684,338572,16
415235,703024,11
421247,829951,13
484207,207801,15
356639,40009.8,14
142827,420850,16
311625,821131,17
509720,966277,13
442183,70497.8,14
644154,905972,3
801508,153752,1
255959,51576.3,14
964202,222938,1
571276,248726,15
214423,649098,6
412763,223273,14
371288,49470.5,14
524247,800989,13
412885,726676,11
905118,297220,7
851833,378216,7
547838,750877,11
932951,305002,7
613544,569323,9
797906,667776,0
864589,183996,1
410199,242927,15
221351,615741,2
888607,230964,1
750359,537217,9
578173,603565,11
345195,626698,2
323344,859218,17
958800,851100,19
619678,521439,9
604938,929350,3
237220,877987,17
600909,727592,10
153447,954802,12
789300,856685,3
828944,165716,1
885769,399121,7
636677,103427,4
773522,618274,0
232917,166601,5
629109,814997,10
464492,774285,13
345164,329081,18
667165,428663,9
935423,151769,1
548448,475051,9
594348,853023,13
887234,698752,0
960417,653859,0
654408,518143,9
24659,616810,6
478408,105167,14
159520,210120,5
281655,915036,17
41200,51210.1,5
16998.8,459731,16
929350,573382,0
364116,343394,18
971618,815271,19
632008,209754,8
47486.8,628529,6
575213,967406,13
276559,459822,2
998352,72237.3,1
817896,615772,0
517350,392956,15
106204,687063,6
292978,880490,17
327128,715354,17
577654,539048,9
858394,861873,19
145390,675130,6
718650,899503,3
730766,705985,10
894864,931333,19
113163,570482,6
890439,458724,7
70101,622517,6
72359.4,408795,16
714377,427442,9
523118,107639,4
349223,752709,17
244301,578509,2
547838,864437,13
844295,77456,1
313730,643513,2
388958,577380,11
532426,637288,11
35157.3,101077,5
105899,594958,6
521531,509690,11
796960,919797,3
686483,696738,10
522477,433638,15
45197.9,251656,16
251473,515641,2
209082,656941,6
407422,671072,11
698111,101199,4
371654,533372,2
606189,148778,4
960662,828059,19
752037,930113,3
227210,555437,2
512955,331645,15
243995,206153,18
619678,994140,3
285684,832636,17
909970,898862,19
665700,888089,3
526017,57588.4,4
22980.4,535295,6
416944,449355,15
724662,247230,8
400616,988891,13
871700,592181,0
572436,95858.6,4
795770,748924,10
646687,482467,9
538652,148595,4
6561.48,215278,5
237342,323313,18
943541,64668.7,1
222724,175054,5
912137,748314,19
602344,92288,4
738334,38483.8,4
764519,257241,8
721030,953856,3
234077,730735,17
583697,524155,9
258614,99215.7,14
392132,24872.6,14
28046.5,244057,16
977172,251961,7
160283,770623,12
216407,471969,2
641163,443068,9
858760,262795,7
417402,229041,14
546098,680380,11
929167,896939,19
423261,173681,14
658986,149480,4
353954,547472,2
894253,646504,0
403027,163518,14
971709,591449,0
28779,606403,6
923276,458052,7
477706,336131,15
295633,534989,2
313486,542222,2
598529,899869,13
967315,616230,0
970122,817621,19
792047,507157,9
861965,21729.2,1
464522,835231,13
461501,502396,11
831507,140538,1
814020,919858,19
563097,162267,4
803674,209204,8
385388,700369,11
928617,967101,19
337718,537614,2
782769,440077,9
564592,212348,4
965453,991150,19
732444,264016,8
397229,429823,15
382031,42817.5,14
360759,180609,14
513382,412610,15
624531,553484,9
577624,801599,13
377697,1495.41,14
942228,199438,1
25818.7,821467,12
929411,981323,19
798059,904019,3
826624,989166,19
219672,493942,2
957183,239357,1
435804,102115,14
103793,81545.5,5
756157,345744,8
425123,728416,11
254677,206610,18
613697,937986,3
422773,612659,11
549547,382305,15
370067,992615,13
217566,3021.33,5
512955,150609,4
317667,563158,2
717154,83285,4
918943,778558,19
88992,839473,12
824366,975921,19
666341,831080,3
142338,305582,16
770348,761467,10
32258.1,256935,16
366985,176885,14
826899,711081,0
78127.4,186956,5
862606,142644,1
101108,769585,12
490127,974792,13
868313,897702,19
21576.6,624256,6
428175,126041,14
919279,573656,0
883267,879238,19
470046,995422,13
401746,113987,14
645344,159154,4
954161,914060,19
941496,198401,1
640095,537767,9
856990,924192,19
884884,105808,1
415418,375683,15
531419,109317,4
909696,815271,19
548784,867092,13
951933,32410.7,1
354961,585070,2
87252.4,247414,5
229652,400647,18
793786,716941,10
599536,349864,15
771386,476669,9
738121,206580,8
142613,624744,6
260567,229713,18
675558,287118,8
334452,645863,2
514786,32776.9,4
396771,814203,17
299875,148900,14
989654,91830.2,1
83895.4,970000,12
727989,69734.8,4
262673,502915,2
15167.7,700858,6
915860,30304.9,1
555193,525498,9
665365,328806,8
593646,333232,15
502518,734825,11
784112,812311,3
146764,652425,6
240638,655995,6
500687,348460,15
333445,836756,17
783227,148991,1
729759,958464,3
82277.9,558641,6
709403,371136,8
490371,498245,11
511582,711753,11
802240,921079,3
27008.9,340678,16
83559.7,647603,6
158238,404096,16
389996,479476,2
260506,589343,2
652394,640065,10
864467,682424,0
371319,465438,2
3112.89,405133,16
405957,162572,14
536515,331919,15
926206,484603,7
517991,586932,11
645222,471572,9
500412,125034,14
889615,95370.3,1
361217,333048,18
18585.8,851436,12
360424,70345.2,14
300821,186468,14
358806,733634,17
716727,262612,8
39155.2,93508.7,5
408094,59633.2,14
217841,147740,5
763237,335551,8
530778,680837,11
534227,623493,11
554186,246406,15
57222.2,366192,16
397961,517197,2
710318,605152,10
616962,3051.85,4
324351,469985,2
544664,649190,11
482711,185614,14
492080,412244,15
631672,550340,9
295328,205023,18
800623,965239,3
65004.4,218421,5
623981,237678,8
311930,202155,18
389477,665395,11
525010,435621,15
136479,455428,16
380261,474380,2
517472,472976,15
691214,939177,3
341044,769280,17
596545,248756,8
560320,433546,15
942595,911344,19
81698,175939,5
985778,404920,7
271706,799524,17
32471.7,421461,16
556017,487503,9
82918.8,946562,12
164464,739891,6
569231,922117,13
998108,967711,19
508133,717582,11
909848,317240,7
443861,942656,13
520280,376659,15
67506.9,893277,12
160253,138920,5
986755,761223,19
768944,79775.4,1
410535,278390,15
702353,588092,9
133457,336375,16
550920,377392,15
775140,943052,3
346110,40925.3,14
382122,280129,18
87252.4,711539,6
852199,227546,1
456923,976928,13
822718,152715,1
49928.3,905881,12
300241,647938,2
536119,387371,15
20050.7,861293,12
37904,94729.5,5
942015,733024,0
756798,389630,8
31525.6,443281,16
649129,498581,9
173528,324259,16
860897,452010,7
340709,15595,14
804346,700522,0
617756,369793,15
323923,136692,14
988433,171422,1
479263,581805,11
553240,744011,10
193396,766442,17
682241,605213,9
500900,571368,11
149754,123508,5
507431,921171,13
165685,247475,18
564898,366131,15
41566.2,451277,16
699667,171026,8
628620,691061,10
129673,778283,12
269936,19562.4,14
896725,952086,19
439589,188787,14
343760,865902,17
126102,703696,6
514573,990631,13
982116,5615.41,1
662679,2685.63,4
925718,376934,7
59877.3,182775,5
875393,404859,7
311350,43855.1,14
246223,38758.5,14
542741,335337,15
361095,50599.7,14
248726,243568,18
658681,687002,10
406903,674154,11
137608,107608,5
790399,80721.5,1
484481,465285,15
384106,526383,2
422590,819483,13
545610,649403,11
608936,117557,4
177984,82857.8,5
525285,846553,13
825404,769585,19
882992,279855,7
384899,646779,11
710044,145116,4
177007,475204,16
143590,641774,6
556810,274758,15
631916,668722,10
202246,35340.4,5
384930,508072,2
813349,217139,8
125828,672720,6
314646,164678,14
110904,791955,12
908780,62959.7,1
630665,904141,3
592761,579699,9
400861,971221,13
160375,996582,12
29023.1,457076,16
385205,557085,2
719108,38514.4,4
144383,71413.3,5
184637,575701,6
824000,650075,0
122.074,977355,12
565630,908261,13
958037,185492,1
902371,219367,1
40284.4,793970,12
207465,722892,6
982025,434553,7
273049,934660,17
727348,637989,10
367901,90426.3,14
978240,25483,1
423902,903165,13
139348,41596.7,5
688406,352397,8
896023,620106,0
386425,581530,11
43733,809381,12
781274,72054.2,1
654592,97140.4,4
633778,126835,4
827998,589679,0
562487,445509,15
770287,945219,3
324625,343547,18
393506,658895,11
695608,73580.1,4
649464,571123,9
548936,882504,13
43336.3,950102,12
53193.8,1586.96,5
828974,806360,19
731742,847682,3
895413,856532,19
602496,432814,9
945067,391064,7
851619,468032,7
852260,842433,19
620502,22064.9,4
711844,718802,10
629780,989532,3
658925,391156,9
646046,155614,4
691214,621387,10
346141,444197,2
79775.4,322825,16
73976.9,123692,5
134465,476760,16
438459,452864,15
725822,12115.8,4
798517,591784,0
678030,419843,9
541124,716544,11
563494,537889,9
811335,276925,8
173406,938505,12
119541,354289,16
636586,295480,8
161260,235633,5
433546,635273,11
356426,742515,17
32105.5,103488,5
181463,669057,6
176305,436537,16
446455,12665.2,14
621693,335520,8
390454,652089,11
946379,30152.3,1
955199,863460,19
609485,108890,4
973022,692648,0
297098,812799,17
398785,843623,17
418104,61098.1,14
247780,527146,2
13275.6,128391,5
700827,761681,10
943602,745476,0
27253,58656.6,5
656178,78768.3,4
681875,379070,8
710746,177099,8
276406,843898,17
212012,687887,6
239143,42451.2,5
960265,560656,0
976806,34974.2,1
125431,700644,6
371258,411939,15
198614,730796,6
601581,183111,4
498764,798120,13
705374,941099,3
242225,336924,18
108524,809351,12
738639,509476,9
682272,265389,8
286660,303262,18
856502,149266,1
431013,602985,11
56032,154851,5
32990.5,595599,6
352123,977966,17
726310,236335,8
864498,187597,1
401715,825831,17
233039,921049,17
15015.1,648335,6
526261,800195,13
865810,725791,0
393231,158513,14
176153,672506,6
221412,871212,17
934263,21363,1
657643,927305,3
178625,854640,12
211463,494491,2
817316,738365,10
911710,728721,0
318003,454573,2
254860,97781.3,14
804529,470962,9
91982.8,647755,6
868770,114628,1
774712,563433,9
386822,644765,11
944975,689352,0
434126,474654,15
934538,507462,0
654225,304910,8
958892,538896,0
774224,516068,9
278512,372784,18
1e+06,460921,7
376293,652699,11
394238,915464,13
92532.1,493423,16
662709,519517,9
692831,84627.8,4
673269,189215,8
142033,785516,12
137638,836299,12
548082,955718,13
815790,910550,19
943052,221442,1
988433,918241,19
416059,972106,13
406293,779717,17
222938,743767,17
90029.6,307535,16
30.5185,898434,12
849055,829463,19
726615,774377,10
835383,678304,0
739219,392468,8
473495,546007,11
24628.4,976043,12
335337,177587,14
332621,107150,14
587268,187750,4
479843,421735,15
144566,541856,6
687094,466720,9
257485,82125.3,14
28077,829005,12
543840,19623.4,4
195166,22736.3,5
101901,182409,5
929899,14252.1,1
910276,632649,0
749443,796503,10
871029,665426,0
148991,224738,5
206702,805719,17
399304,513962,2
102634,851741,12
514023,503311,11
121494,897214,12
56764.4,139683,5
629597,229011,8
319773,742668,17
889981,661000,0
157140,615650,6
222663,860622,17
524094,585528,11
328532,171392,14
681143,211432,8
149113,959655,12
196631,826533,17
113346,242378,5
444594,392102,15
928800,910764,19
376080,472365,2
834101,871792,19
61891.5,609760,6
68544.6,520188,6
991516,116489,1
854305,742637,0
489639,925321,13
56581.3,775719,12
4669.33,784509,12
509903,311960,15
556475,866451,13
397626,897458,13
429212,906278,13
676687,519120,9
385632,428236,15
970580,961119,19
382824,571520,2
238105,644093,2
116184,622700,6
489425,874660,13
829340,724845,0
484939,347819,15
829524,483139,7
349284,989776,17
166051,456282,16
977630,425184,7
86977.8,930113,12
638081,129246,4
313395,43885.6,14
902829,302194,7
985260,404767,7
595630,311869,15
462355,904660,13
455458,808618,13
135289,676229,6
301401,955504,17
136814,109561,5
277291,257118,18
471877,728751,11
871822,840175,19
726371,619861,10
483352,360454,15
298746,135502,14
948637,612110,0
146001,899594,12
307596,17700.7,14
477004,824793,13
759636,110050,1
779168,62044.1,1
899014,500931,7
161901,645009,6
532884,294992,15
360240,205206,14
299020,73336,14
994964,634968,0
545579,64760.3,4
952635,92928.9,1
132420,570727,6
157170,405164,16
589038,734764,10
678884,838404,3
41779.8,976470,12
190130,537065,2
131016,465560,16
359020,745262,17
397595,522507,2
990570,405652,7
956328,419507,7
713309,963775,3
315043,346568,18
885281,332774,7
567370,926817,13
285623,117191,14
508591,237342,15
192297,476058,2
125797,442488,16
743980,555559,9
15717,499039,16
174627,361064,16
216163,576159,2
714072,392163,9
321177,465987,2
792840,461745,9
213324,974639,12
802423,979888,3
912564,699149,0
162481,736381,6
534410,339824,15
965056,983062,19
799127,395337,7
123417,524583,6
556963,362316,15
878292,701407,0
24689.5,40772.7,5
826167,711997,0
484390,852535,13
467727,801996,13
705649,839900,3
742180,568804,9
939756,850032,19
251442,115757,14
625965,950652,3
4486.22,168218,5
569262,992859,13
654347,654775,10
919858,58107.2,1
484451,791650,13
437239,927885,13
948943,506302,0
873592,316843,7
511032,225776,15
492813,43244.7,14
979766,760338,19
377972,193823,14
639058,359264,8
890408,304453,7
326975,126225,14
62044.1,242988,5
372387,983947,13
444929,475265,15
65858.9,395428,16
640034,342662,8
248665,207495,18
2990.81,504410,16
778100,405683,7
502152,427076,15
191382,383984,16
11475,359752,16
971282,664022,0
81057.2,243416,5
535875,967620,13
64424.6,90945.2,5
563036,283639,15
24781,165319,5
635456,197302,4
709769,401868,9
585711,391919,15
707572,594470,9
453810,17029.3,14
297250,513810,2
767968,665120,10
109897,981170,12
49897.8,138890,5
148381,601398,6
149693,146275,5
598926,995270,3
361980,655232,11
829981,581622,0
386334,2960.3,14
640400,879025,3
196173,105411,5
812555,537797,0
898892,380078,7
973785,512558,0
827082,404401,7
294626,559679,2
525956,5157.63,4
281075,223457,18
115146,538560,6
474288,280435,15
833796,701682,0
881497,872005,19
548692,435408,15
49378.9,892666,12
741081,466689,9
482437,242775,15
115299,913450,12
227424,923643,17
614185,269387,8
518509,274392,15
410108,118320,14
26368,552141,6
489425,226539,15
109684,158177,5
886258,351665,7
147923,746971,6
578661,311014,15
169774,837306,12
654225,698477,10
204138,9430.22,5
714133,249916,8
696646,937559,3
736717,359844,8
578936,305.185,4
889187,768334,19
775201,661092,10
184057,96957.3,5
705466,833064,3
550859,835047,13
324564,674306,2
958068,692648,0
40925.3,314035,16
800684,66560.9,1
120823,520798,6
988861,836665,19
519883,911527,13
159825,945372,12
126102,591479,6
312479,341227,18
767022,734184,10
55360.6,9064,5
655660,182165,4
694510,92837.3,4
851436,300882,7
682852,666494,10
414228,670492,11
646199,646565,10
862850,382550,7
402600,796808,17
932676,343211,7
239662,869167,17
91311.4,697562,6
325236,788293,17
436110,905118,13
627918,537492,9
91952.3,741966,6
243019,172704,18
675375,200659,8
676412,298105,8
415479,535752,11
563036,511795,9
752037,180242,8
611957,894284,3
285958,566301,2
398480,691580,11
469283,641255,11
95858.6,67110.2,5
7354.96,710349,6
474868,281472,15
239265,776116,17
626606,36622.2,4
379528,415754,15
6256.29,114139,5
78218.9,58198.8,5
679250,969176,3
905484,924375,19
199103,741997,6
721030,496811,9
487320,337260,15
70650.3,816950,12
538774,927061,13
385784,792627,17
873470,578631,0
476089,661824,11
515824,820399,13
220374,424512,2
35157.3,959929,12
105808,48097.2,5
948027,987091,19
961699,199835,1
691946,52003.5,4
510880,785180,13
553880,933134,13
839106,298196,7
499954,722800,11
190069,549120,2
935148,290750,7
253243,341014,18
140477,53773.6,5
949614,758080,19
622883,318003,8
261574,517624,2
988586,86794.6,1
522294,956908,13
344981,869045,17
401715,299234,15
767907,807093,3
227790,493149,2
170232,491379,16
883847,772179,19
98269.6,268777,16
955290,765282,19
685659,806574,10
683737,121220,4
341929,269539,18
249306,824366,17
863308,829951,19
567278,294900,15
654958,479904,9
780877,610431,0
772881,386395,7
577746,383496,15
649953,434156,9
984039,604999,0
796167,277963,8
17639.7,741295,6
576373,288827,15
140172,180792,5
499710,359539,15
455367,383984,15
424726,754936,11
690603,430036,9
821924,179266,1
789056,693197,10
860591,110111,1
58778.6,752403,6
731010,339396,8
897824,958312,19
395306,697623,11
763970,984039,3
9613.33,234230,5
912687,787835,19
699057,817316,3
106693,348888,16
322977,321268,18
637288,921140,3
462752,415784,15
208106,13550.2,5
226234,581774,2
150822,471541,16
715049,481460,9
683767,526841,9
267678,327036,18
123386,132725,5
762.963,551225,6
733665,925169,3
843776,6530.96,1
875820,378857,7
326823,234230,18
929563,785730,19
962554,174505,1
714621,190374,8
281808,160009,14
480575,7629.63,14
571276,270760,15
573809,336283,15
236030,256233,18
258797,603229,2
604968,372173,15
494552,744560,11
27527.7,763176,12
365795,280038,18
411817,571398,11
973785,991272,19
40894.8,890347,12
521348,95309.3,4
711753,138462,4
713492,440596,9
84749.9,522446,6
55879.4,964080,12
744621,122074,4
801416,66042.1,1
974517,879910,19
787408,301462,8
763756,546495,9
854762,484909,7
226203,541124,2
564684,581866,11
531968,860317,13
157994,236610,5
768181,732078,10
757653,94637.9,1
975311,793573,19
326090,836573,17
76265.8,289834,16
476058,678701,11
651418,279244,8
524339,636647,11
639576,206091,8
798395,716727,10
188787,595538,6
776116,23499.3,1
161870,157231,5
791345,170507,1
352611,384930,18
389691,986297,13
406232,926603,13
601794,938475,3
894223,706595,0
35615.1,584155,6
88106.9,125889,5
402234,316660,15
839503,778253,19
505570,346202,15
723624,121738,4
470962,844722,13
373608,563616,2
684164,133610,4
839137,573077,0
188299,317515,18
977203,861965,19
764824,496384,9
448469,486709,15
230110,244514,18
970824,55726.8,1
241249,55208,5
203864,196356,5
